feature,importance,project
VCC_f10_nb_added_line,0.013350775,ghostscript
VCC_f11_nb_removed_line,0.012216597,ghostscript
VCC_f12_diff_line,0.012965123,ghostscript
VCC_f13_sum_line,0.012690215,ghostscript
VCC_f14_nb_added_paren,0.019058792,ghostscript
VCC_f15_nb_removed_paren,0.011289417,ghostscript
VCC_f16_diff_paren,0.014429357,ghostscript
VCC_f17_sum_paren,0.014332146,ghostscript
VCC_f18_nb_added_bool,0.017128866,ghostscript
VCC_f19_nb_removed_bool,0.014955985,ghostscript
VCC_f1_sum_file_change,0.011789268,ghostscript
VCC_f20_diff_bool,0.0112694865,ghostscript
VCC_f21_sum_bool,0.016632436,ghostscript
VCC_f22_nb_added_assignement,0.01332064,ghostscript
VCC_f23_nb_removed_assignement,0.010929274,ghostscript
VCC_f24_diff_assignement,0.011700501,ghostscript
VCC_f25_sum_assignement,0.013503652,ghostscript
VCC_f26_nb_added_function,0.011777466,ghostscript
VCC_f27_nb_removed_function,0.011242928,ghostscript
VCC_f28_diff_function,0.01139498,ghostscript
VCC_f29_sum_function,0.013151648,ghostscript
VCC_f2_nb_added_loop,0.020884024,ghostscript
VCC_f3_nb_removed_loop,0.012756539,ghostscript
VCC_f4_diff_loop,0.015119462,ghostscript
VCC_f5_sum_loop,0.018433306,ghostscript
VCC_f6_nb_added_if,0.016682064,ghostscript
VCC_f7_nb_removed_if,0.011493652,ghostscript
VCC_f8_diff_if,0.014785229,ghostscript
VCC_f9_sum_if,0.015293973,ghostscript
VCC_s10_nb_removed_INTMAX,0.00024041177,ghostscript
VCC_s11_nb_added_goto,0.014046752,ghostscript
VCC_s12_nb_removed_goto,0.010824656,ghostscript
VCC_s13_nb_added_define,0.010683491,ghostscript
VCC_s14_nb_removed_define,0.009842803,ghostscript
VCC_s15_nb_added_struct,0.011283368,ghostscript
VCC_s16_nb_removed_struct,0.009325582,ghostscript
VCC_s17_diff_struct,0.012328865,ghostscript
VCC_s18_sum_struct,0.012172352,ghostscript
VCC_s19_nb_added_offset,0.011295291,ghostscript
VCC_s1_nb_added_sizeof,0.023592098,ghostscript
VCC_s20_nb_removed_offset,0.01116219,ghostscript
VCC_s21_nb_added_void,0.012411141,ghostscript
VCC_s22_nb_removed_void,0.012805013,ghostscript
VCC_s23_diff_void,0.011831715,ghostscript
VCC_s24_sum_void,0.013551603,ghostscript
VCC_s2_nb_removed_sizeof,0.010809652,ghostscript
VCC_s3_diff_sizeof,0.01503765,ghostscript
VCC_s4_sum_sizeof,0.020630576,ghostscript
VCC_s5_nb_added_continue,0.0120898215,ghostscript
VCC_s6_nb_removed_continue,0.011555338,ghostscript
VCC_s7_nb_added_break,0.014799849,ghostscript
VCC_s8_nb_removed_break,0.012711373,ghostscript
VCC_s9_nb_added_INTMAX,0.0029307306,ghostscript
VCC_w1,0.011493966,ghostscript
VCC_w10,0.012431623,ghostscript
VCC_w2,0.0104394555,ghostscript
VCC_w3,0.011010194,ghostscript
VCC_w4,0.013149108,ghostscript
VCC_w5,0.011544529,ghostscript
VCC_w6,0.013899292,ghostscript
VCC_w7,0.013486993,ghostscript
VCC_w8,0.0138409855,ghostscript
VCC_w9,0.011321871,ghostscript
patch_coverage_recalculated,0.03738408,ghostscript
project_total_branch_percent,0.013020736,ghostscript
project_total_branch_percent_delta,0.014512676,ghostscript
project_total_function_percent,0.013318136,ghostscript
project_total_function_percent_delta,0.013051456,ghostscript
project_total_instantiation_percent,0.016854435,ghostscript
project_total_instantiation_percent_delta,0.015069644,ghostscript
project_total_line_percent,0.0147929825,ghostscript
project_total_line_percent_delta,0.014931572,ghostscript
project_total_region_percent,0.016151004,ghostscript
project_total_region_percent_delta,0.015755147,ghostscript
