feature,importance,project
age,0.04461029342424264,wolfssl
directories_changed,0.027028626795341407,wolfssl
entropy,0.02969521158573066,wolfssl
exp,0.040668841690665654,wolfssl
files_changed,0.02891163182434918,wolfssl
is_bug_fix,0.023747270465403154,wolfssl
lines_added,0.039205512578074454,wolfssl
lines_deleted,0.03209473397376305,wolfssl
ndev,0.04134960081907087,wolfssl
nuc,0.02779395775978435,wolfssl
patch_coverage_recalculated,0.09698887176097747,wolfssl
project_total_branch_percent,0.026804787322655566,wolfssl
project_total_branch_percent_delta,0.033350022108110625,wolfssl
project_total_function_percent,0.043231837723124465,wolfssl
project_total_function_percent_delta,0.032081982562725514,wolfssl
project_total_instantiation_percent,0.057955621479070095,wolfssl
project_total_instantiation_percent_delta,0.037093261878772835,wolfssl
project_total_line_percent,0.04248579772560985,wolfssl
project_total_line_percent_delta,0.04348539757315777,wolfssl
project_total_region_percent,0.04474465919533358,wolfssl
project_total_region_percent_delta,0.04573803085985111,wolfssl
rexp,0.046900721636127754,wolfssl
sexp,0.03822714653722451,wolfssl
subsystems_changed,0.029739187853882233,wolfssl
total_prev_loc,0.04606699286695122,wolfssl
