feature,importance,project
patch_coverage_recalculated,0.17207580795845998,wolfssl
project_total_branch_percent,0.059522566450763016,wolfssl
project_total_branch_percent_delta,0.06429285622816272,wolfssl
project_total_function_percent,0.0952409281196005,wolfssl
project_total_function_percent_delta,0.06672079989354412,wolfssl
project_total_instantiation_percent,0.1086114087525479,wolfssl
project_total_instantiation_percent_delta,0.07415170407139593,wolfssl
project_total_line_percent,0.09111778757757298,wolfssl
project_total_line_percent_delta,0.08482703809468232,wolfssl
project_total_region_percent,0.09616151305687642,wolfssl
project_total_region_percent_delta,0.08727758979639409,wolfssl
