feature,importance,project
age,0.033924688,libxml2
directories_changed,0.040960908,libxml2
entropy,0.031938143,libxml2
exp,0.032779,libxml2
files_changed,0.04083323,libxml2
is_bug_fix,0.030007856,libxml2
lines_added,0.0370637,libxml2
lines_deleted,0.030187776,libxml2
ndev,0.038390722,libxml2
nuc,0.032652628,libxml2
patch_coverage_recalculated,0.1031958,libxml2
project_total_branch_percent,0.034109093,libxml2
project_total_branch_percent_delta,0.03824636,libxml2
project_total_function_percent,0.038936295,libxml2
project_total_function_percent_delta,0.036206134,libxml2
project_total_instantiation_percent,0.03908913,libxml2
project_total_instantiation_percent_delta,0.043193016,libxml2
project_total_line_percent,0.037597623,libxml2
project_total_line_percent_delta,0.04579073,libxml2
project_total_region_percent,0.03861039,libxml2
project_total_region_percent_delta,0.046830457,libxml2
rexp,0.037763383,libxml2
sexp,0.033453576,libxml2
subsystems_changed,0.042924754,libxml2
total_prev_loc,0.03531461,libxml2
