feature,importance,project
VCC_f10_nb_added_line,0.028973549262941895,arrow
VCC_f11_nb_removed_line,0.0277659115745957,arrow
VCC_f12_diff_line,0.02760025932188109,arrow
VCC_f13_sum_line,0.030892564933304004,arrow
VCC_f14_nb_added_paren,0.028145555852951976,arrow
VCC_f15_nb_removed_paren,0.022722350238497193,arrow
VCC_f16_diff_paren,0.02619818366189482,arrow
VCC_f17_sum_paren,0.028583930900024323,arrow
VCC_f18_nb_added_bool,0.019825527640339978,arrow
VCC_f19_nb_removed_bool,0.01660726748982272,arrow
VCC_f1_sum_file_change,0.025051542794694622,arrow
VCC_f20_diff_bool,0.01762186341220538,arrow
VCC_f21_sum_bool,0.020561467682065276,arrow
VCC_f22_nb_added_assignement,0.02662644118152373,arrow
VCC_f23_nb_removed_assignement,0.0213916544912357,arrow
VCC_f24_diff_assignement,0.024327938603934625,arrow
VCC_f25_sum_assignement,0.02869305534595057,arrow
VCC_f26_nb_added_function,0.01172213681277314,arrow
VCC_f27_nb_removed_function,0.010095619052598198,arrow
VCC_f28_diff_function,0.011819205436326172,arrow
VCC_f29_sum_function,0.01339332900305414,arrow
VCC_f2_nb_added_loop,0.014923557686448286,arrow
VCC_f3_nb_removed_loop,0.008459341890215391,arrow
VCC_f4_diff_loop,0.014236847459641813,arrow
VCC_f5_sum_loop,0.01460295270737419,arrow
VCC_f6_nb_added_if,0.024240501006961415,arrow
VCC_f7_nb_removed_if,0.016823401584888695,arrow
VCC_f8_diff_if,0.02117761776814144,arrow
VCC_f9_sum_if,0.02404290114719516,arrow
VCC_s10_nb_removed_INTMAX,0.0007988571418864903,arrow
VCC_s11_nb_added_goto,0.013524689608161682,arrow
VCC_s12_nb_removed_goto,0.004396017777165755,arrow
VCC_s13_nb_added_define,0.012220443251294077,arrow
VCC_s14_nb_removed_define,0.0088238651199748,arrow
VCC_s15_nb_added_struct,0.006789415471779857,arrow
VCC_s16_nb_removed_struct,0.0034402616571300574,arrow
VCC_s17_diff_struct,0.007622249316725131,arrow
VCC_s18_sum_struct,0.008034336958202772,arrow
VCC_s19_nb_added_offset,0.006144685978104237,arrow
VCC_s1_nb_added_sizeof,0.014763493788763819,arrow
VCC_s20_nb_removed_offset,0.003995456350145473,arrow
VCC_s21_nb_added_void,0.010874333254137808,arrow
VCC_s22_nb_removed_void,0.008474017485437859,arrow
VCC_s23_diff_void,0.010632617027116218,arrow
VCC_s24_sum_void,0.012254160349142026,arrow
VCC_s2_nb_removed_sizeof,0.009141349916072085,arrow
VCC_s3_diff_sizeof,0.014152300992716079,arrow
VCC_s4_sum_sizeof,0.016051742412325775,arrow
VCC_s5_nb_added_continue,0.006164688002824695,arrow
VCC_s6_nb_removed_continue,0.003664351686252221,arrow
VCC_s7_nb_added_break,0.014119049557365291,arrow
VCC_s8_nb_removed_break,0.007745683324685146,arrow
VCC_s9_nb_added_INTMAX,0.001158405423975754,arrow
VCC_w1,0.020154469649022004,arrow
VCC_w10,0.016606811682226524,arrow
VCC_w2,0.020685776561728635,arrow
VCC_w3,0.016092813012739026,arrow
VCC_w4,0.018599391404369916,arrow
VCC_w5,0.01763250638778062,arrow
VCC_w6,0.01991231685647976,arrow
VCC_w7,0.02792428089349307,arrow
VCC_w8,0.017536058302848528,arrow
VCC_w9,0.012742627454445231,arrow
