feature,importance,project
age,0.04078331292300173,arrow
directories_changed,0.025875569509947467,arrow
entropy,0.029368259919061415,arrow
exp,0.0405176059906065,arrow
files_changed,0.028646666141367468,arrow
is_bug_fix,0.024023877402641208,arrow
lines_added,0.04120378584791206,arrow
lines_deleted,0.031277164264449764,arrow
ndev,0.04340662327413517,arrow
nuc,0.027799713230222543,arrow
patch_coverage_recalculated,0.10221802642841474,arrow
project_total_branch_percent,0.028748216388044198,arrow
project_total_branch_percent_delta,0.03431352407829424,arrow
project_total_function_percent,0.046809131241257615,arrow
project_total_function_percent_delta,0.03282506666617116,arrow
project_total_instantiation_percent,0.048924411284320395,arrow
project_total_instantiation_percent_delta,0.03647034540556473,arrow
project_total_line_percent,0.047004081694912776,arrow
project_total_line_percent_delta,0.04261929970331135,arrow
project_total_region_percent,0.050567984878326054,arrow
project_total_region_percent_delta,0.043717008880528416,arrow
rexp,0.044438359930705204,arrow
sexp,0.038055370902891496,arrow
subsystems_changed,0.027123041636173285,arrow
total_prev_loc,0.043263552377739004,arrow
