feature,importance,project
patch_coverage_recalculated,0.17840852089439918,libjxl
project_total_branch_percent,0.05837967246910552,libjxl
project_total_branch_percent_delta,0.06352222008061746,libjxl
project_total_function_percent,0.09720420503783062,libjxl
project_total_function_percent_delta,0.06697776093378033,libjxl
project_total_instantiation_percent,0.10240227051369849,libjxl
project_total_instantiation_percent_delta,0.07297615179929903,libjxl
project_total_line_percent,0.09130447408804117,libjxl
project_total_line_percent_delta,0.0851322408509421,libjxl
project_total_region_percent,0.09650410596755118,libjxl
project_total_region_percent_delta,0.0871883773647349,libjxl
