feature,importance,project
age,0.03197937,serenity
directories_changed,0.039131053,serenity
entropy,0.032960538,serenity
exp,0.032912984,serenity
files_changed,0.037931778,serenity
is_bug_fix,0.029639252,serenity
lines_added,0.03731021,serenity
lines_deleted,0.029616196,serenity
ndev,0.03756625,serenity
nuc,0.029566007,serenity
patch_coverage_recalculated,0.10542074,serenity
project_total_branch_percent,0.03530672,serenity
project_total_branch_percent_delta,0.037092853,serenity
project_total_function_percent,0.04030378,serenity
project_total_function_percent_delta,0.035285365,serenity
project_total_instantiation_percent,0.04005809,serenity
project_total_instantiation_percent_delta,0.04525894,serenity
project_total_line_percent,0.03770656,serenity
project_total_line_percent_delta,0.050536808,serenity
project_total_region_percent,0.04142608,serenity
project_total_region_percent_delta,0.047318466,serenity
rexp,0.03563248,serenity
sexp,0.03199719,serenity
subsystems_changed,0.041322764,serenity
total_prev_loc,0.036719527,serenity
