feature,importance,project
VCC_f10_nb_added_line,0.013614256,poppler
VCC_f11_nb_removed_line,0.01629466,poppler
VCC_f12_diff_line,0.014341842,poppler
VCC_f13_sum_line,0.015053262,poppler
VCC_f14_nb_added_paren,0.018660698,poppler
VCC_f15_nb_removed_paren,0.013868517,poppler
VCC_f16_diff_paren,0.014048904,poppler
VCC_f17_sum_paren,0.016989058,poppler
VCC_f18_nb_added_bool,0.017716471,poppler
VCC_f19_nb_removed_bool,0.016586496,poppler
VCC_f1_sum_file_change,0.013423857,poppler
VCC_f20_diff_bool,0.01353103,poppler
VCC_f21_sum_bool,0.01744141,poppler
VCC_f22_nb_added_assignement,0.02097166,poppler
VCC_f23_nb_removed_assignement,0.015721759,poppler
VCC_f24_diff_assignement,0.014149496,poppler
VCC_f25_sum_assignement,0.025024159,poppler
VCC_f26_nb_added_function,0.015324284,poppler
VCC_f27_nb_removed_function,0.014357775,poppler
VCC_f28_diff_function,0.013514053,poppler
VCC_f29_sum_function,0.014895284,poppler
VCC_f2_nb_added_loop,0.021331849,poppler
VCC_f3_nb_removed_loop,0.015531277,poppler
VCC_f4_diff_loop,0.014352863,poppler
VCC_f5_sum_loop,0.01639447,poppler
VCC_f6_nb_added_if,0.020909082,poppler
VCC_f7_nb_removed_if,0.014600868,poppler
VCC_f8_diff_if,0.015125192,poppler
VCC_f9_sum_if,0.019281738,poppler
VCC_s10_nb_removed_INTMAX,0.0,poppler
VCC_s11_nb_added_goto,0.026124513,poppler
VCC_s12_nb_removed_goto,0.014611158,poppler
VCC_s13_nb_added_define,0.014588074,poppler
VCC_s14_nb_removed_define,0.013586061,poppler
VCC_s15_nb_added_struct,0.013827096,poppler
VCC_s16_nb_removed_struct,0.0138888685,poppler
VCC_s17_diff_struct,0.014444934,poppler
VCC_s18_sum_struct,0.015082049,poppler
VCC_s19_nb_added_offset,0.014453437,poppler
VCC_s1_nb_added_sizeof,0.024904458,poppler
VCC_s20_nb_removed_offset,0.014627416,poppler
VCC_s21_nb_added_void,0.016267426,poppler
VCC_s22_nb_removed_void,0.014800465,poppler
VCC_s23_diff_void,0.013795941,poppler
VCC_s24_sum_void,0.015835194,poppler
VCC_s2_nb_removed_sizeof,0.015131838,poppler
VCC_s3_diff_sizeof,0.016524455,poppler
VCC_s4_sum_sizeof,0.024438692,poppler
VCC_s5_nb_added_continue,0.014532583,poppler
VCC_s6_nb_removed_continue,0.012927339,poppler
VCC_s7_nb_added_break,0.021691712,poppler
VCC_s8_nb_removed_break,0.016879342,poppler
VCC_s9_nb_added_INTMAX,0.007886527,poppler
VCC_w1,0.0140305525,poppler
VCC_w10,0.01352212,poppler
VCC_w2,0.015286831,poppler
VCC_w3,0.015563716,poppler
VCC_w4,0.017314976,poppler
VCC_w5,0.014035699,poppler
VCC_w6,0.016109088,poppler
VCC_w7,0.019945694,poppler
VCC_w8,0.01693696,poppler
VCC_w9,0.013348513,poppler
