feature,importance,project
VCC_f10_nb_added_line,0.015280849,wireshark
VCC_f11_nb_removed_line,0.011819845,wireshark
VCC_f12_diff_line,0.015307198,wireshark
VCC_f13_sum_line,0.013600199,wireshark
VCC_f14_nb_added_paren,0.019299252,wireshark
VCC_f15_nb_removed_paren,0.012225595,wireshark
VCC_f16_diff_paren,0.014297581,wireshark
VCC_f17_sum_paren,0.015392962,wireshark
VCC_f18_nb_added_bool,0.012677406,wireshark
VCC_f19_nb_removed_bool,0.012450737,wireshark
VCC_f1_sum_file_change,0.012702637,wireshark
VCC_f20_diff_bool,0.011464451,wireshark
VCC_f21_sum_bool,0.012525222,wireshark
VCC_f22_nb_added_assignement,0.019157683,wireshark
VCC_f23_nb_removed_assignement,0.011709619,wireshark
VCC_f24_diff_assignement,0.013859546,wireshark
VCC_f25_sum_assignement,0.01627437,wireshark
VCC_f26_nb_added_function,0.012536016,wireshark
VCC_f27_nb_removed_function,0.011212958,wireshark
VCC_f28_diff_function,0.010417327,wireshark
VCC_f29_sum_function,0.0129837785,wireshark
VCC_f2_nb_added_loop,0.013478729,wireshark
VCC_f3_nb_removed_loop,0.014568701,wireshark
VCC_f4_diff_loop,0.013090056,wireshark
VCC_f5_sum_loop,0.014464614,wireshark
VCC_f6_nb_added_if,0.019203305,wireshark
VCC_f7_nb_removed_if,0.0119860275,wireshark
VCC_f8_diff_if,0.015158023,wireshark
VCC_f9_sum_if,0.015735632,wireshark
VCC_s10_nb_removed_INTMAX,0.0003718291,wireshark
VCC_s11_nb_added_goto,0.013693435,wireshark
VCC_s12_nb_removed_goto,0.012239398,wireshark
VCC_s13_nb_added_define,0.011055293,wireshark
VCC_s14_nb_removed_define,0.010487742,wireshark
VCC_s15_nb_added_struct,0.011266738,wireshark
VCC_s16_nb_removed_struct,0.009710985,wireshark
VCC_s17_diff_struct,0.010763,wireshark
VCC_s18_sum_struct,0.011106951,wireshark
VCC_s19_nb_added_offset,0.011892914,wireshark
VCC_s1_nb_added_sizeof,0.015871463,wireshark
VCC_s20_nb_removed_offset,0.010734854,wireshark
VCC_s21_nb_added_void,0.011625166,wireshark
VCC_s22_nb_removed_void,0.01283792,wireshark
VCC_s23_diff_void,0.010608888,wireshark
VCC_s24_sum_void,0.011949321,wireshark
VCC_s2_nb_removed_sizeof,0.011299199,wireshark
VCC_s3_diff_sizeof,0.01183658,wireshark
VCC_s4_sum_sizeof,0.013147505,wireshark
VCC_s5_nb_added_continue,0.011203313,wireshark
VCC_s6_nb_removed_continue,0.011087572,wireshark
VCC_s7_nb_added_break,0.018198969,wireshark
VCC_s8_nb_removed_break,0.013597,wireshark
VCC_s9_nb_added_INTMAX,0.0013095378,wireshark
VCC_w1,0.011873289,wireshark
VCC_w10,0.011157865,wireshark
VCC_w2,0.01129407,wireshark
VCC_w3,0.01208849,wireshark
VCC_w4,0.013341567,wireshark
VCC_w5,0.011918185,wireshark
VCC_w6,0.015576796,wireshark
VCC_w7,0.015151771,wireshark
VCC_w8,0.012542945,wireshark
VCC_w9,0.010799497,wireshark
patch_coverage_recalculated,0.046770338,wireshark
project_total_branch_percent,0.012864837,wireshark
project_total_branch_percent_delta,0.0135349315,wireshark
project_total_function_percent,0.012683508,wireshark
project_total_function_percent_delta,0.015024884,wireshark
project_total_instantiation_percent,0.015580032,wireshark
project_total_instantiation_percent_delta,0.019813009,wireshark
project_total_line_percent,0.013284223,wireshark
project_total_line_percent_delta,0.017504651,wireshark
project_total_region_percent,0.015768435,wireshark
project_total_region_percent_delta,0.018650783,wireshark
