feature,importance,project
VCC_f10_nb_added_line,0.028986366329393227,icu
VCC_f11_nb_removed_line,0.027561689447792706,icu
VCC_f12_diff_line,0.027218766561426813,icu
VCC_f13_sum_line,0.030917005776649877,icu
VCC_f14_nb_added_paren,0.027569377558047056,icu
VCC_f15_nb_removed_paren,0.02298595835651978,icu
VCC_f16_diff_paren,0.024171215103745584,icu
VCC_f17_sum_paren,0.02865357772615845,icu
VCC_f18_nb_added_bool,0.02149520402463142,icu
VCC_f19_nb_removed_bool,0.017155702786013992,icu
VCC_f1_sum_file_change,0.024931642111129526,icu
VCC_f20_diff_bool,0.01738233047080819,icu
VCC_f21_sum_bool,0.02143676497870908,icu
VCC_f22_nb_added_assignement,0.02715943914138342,icu
VCC_f23_nb_removed_assignement,0.021888152703832688,icu
VCC_f24_diff_assignement,0.02248828350419898,icu
VCC_f25_sum_assignement,0.02896835061120416,icu
VCC_f26_nb_added_function,0.011500659966333565,icu
VCC_f27_nb_removed_function,0.009903785285741243,icu
VCC_f28_diff_function,0.011621978289556313,icu
VCC_f29_sum_function,0.0130485882185491,icu
VCC_f2_nb_added_loop,0.01354678363110544,icu
VCC_f3_nb_removed_loop,0.008836403413332108,icu
VCC_f4_diff_loop,0.011677999739285924,icu
VCC_f5_sum_loop,0.013918491912808369,icu
VCC_f6_nb_added_if,0.02499784346628807,icu
VCC_f7_nb_removed_if,0.01703711497502488,icu
VCC_f8_diff_if,0.020996021492206633,icu
VCC_f9_sum_if,0.025564097324610065,icu
VCC_s10_nb_removed_INTMAX,0.0007103891536238753,icu
VCC_s11_nb_added_goto,0.012588223609772976,icu
VCC_s12_nb_removed_goto,0.003886034217690896,icu
VCC_s13_nb_added_define,0.011482704630110138,icu
VCC_s14_nb_removed_define,0.008155901253500861,icu
VCC_s15_nb_added_struct,0.006388542954541035,icu
VCC_s16_nb_removed_struct,0.0037029742486970525,icu
VCC_s17_diff_struct,0.006942592935589974,icu
VCC_s18_sum_struct,0.007610529942052909,icu
VCC_s19_nb_added_offset,0.00709857020801552,icu
VCC_s1_nb_added_sizeof,0.013943708572645973,icu
VCC_s20_nb_removed_offset,0.004466715087153086,icu
VCC_s21_nb_added_void,0.010033809207663783,icu
VCC_s22_nb_removed_void,0.00866667358454683,icu
VCC_s23_diff_void,0.010218324426381906,icu
VCC_s24_sum_void,0.011532566157083294,icu
VCC_s2_nb_removed_sizeof,0.008796001799102997,icu
VCC_s3_diff_sizeof,0.012991688254156824,icu
VCC_s4_sum_sizeof,0.014757697668768001,icu
VCC_s5_nb_added_continue,0.006392887922827727,icu
VCC_s6_nb_removed_continue,0.003714752608225368,icu
VCC_s7_nb_added_break,0.014607007043010265,icu
VCC_s8_nb_removed_break,0.009315295457883687,icu
VCC_s9_nb_added_INTMAX,0.0010828579799287415,icu
VCC_w1,0.021144939027525848,icu
VCC_w10,0.018127019521815443,icu
VCC_w2,0.022797934443847406,icu
VCC_w3,0.018225268584397495,icu
VCC_w4,0.023888694278409565,icu
VCC_w5,0.016729944157391288,icu
VCC_w6,0.019681544706578413,icu
VCC_w7,0.026071943775111687,icu
VCC_w8,0.01754149596185933,icu
VCC_w9,0.013085171713603135,icu
