feature,importance,project
patch_coverage_recalculated,0.17554879276825666,poppler
project_total_branch_percent,0.06069160175800392,poppler
project_total_branch_percent_delta,0.06369696656078644,poppler
project_total_function_percent,0.09785325779246754,poppler
project_total_function_percent_delta,0.06607115247108669,poppler
project_total_instantiation_percent,0.1013027244989296,poppler
project_total_instantiation_percent_delta,0.07308625159185972,poppler
project_total_line_percent,0.08977237188864017,poppler
project_total_line_percent_delta,0.08525963923255832,poppler
project_total_region_percent,0.0991983453843556,poppler
project_total_region_percent_delta,0.08751889605305536,poppler
