feature,importance,project
age,0.03911484588053735,serenity
directories_changed,0.026577452470814198,serenity
entropy,0.028774423583359406,serenity
exp,0.04099375003442215,serenity
files_changed,0.028489706841421762,serenity
is_bug_fix,0.023095044470028168,serenity
lines_added,0.03946124108275744,serenity
lines_deleted,0.030789319527226622,serenity
ndev,0.04237100599201982,serenity
nuc,0.02647450261044464,serenity
patch_coverage_recalculated,0.11048847255986817,serenity
project_total_branch_percent,0.026985747442320785,serenity
project_total_branch_percent_delta,0.03438138234655238,serenity
project_total_function_percent,0.04500424525489397,serenity
project_total_function_percent_delta,0.03435986943394973,serenity
project_total_instantiation_percent,0.04891401276487229,serenity
project_total_instantiation_percent_delta,0.03998186098657028,serenity
project_total_line_percent,0.040332581065677324,serenity
project_total_line_percent_delta,0.047885164355906826,serenity
project_total_region_percent,0.04517252195344881,serenity
project_total_region_percent_delta,0.049407994916147356,serenity
rexp,0.042027323394387875,serenity
sexp,0.03800153437236798,serenity
subsystems_changed,0.026508013884222238,serenity
total_prev_loc,0.04440798277578246,serenity
