feature,importance,project
VCC_f10_nb_added_line,0.03000528604923718,serenity
VCC_f11_nb_removed_line,0.028075517530051143,serenity
VCC_f12_diff_line,0.027413544849601082,serenity
VCC_f13_sum_line,0.03227498115837821,serenity
VCC_f14_nb_added_paren,0.0295718017105006,serenity
VCC_f15_nb_removed_paren,0.02348269709008695,serenity
VCC_f16_diff_paren,0.025988632979782156,serenity
VCC_f17_sum_paren,0.03014138086969953,serenity
VCC_f18_nb_added_bool,0.021760584928970792,serenity
VCC_f19_nb_removed_bool,0.01712001622095277,serenity
VCC_f1_sum_file_change,0.02464139696671842,serenity
VCC_f20_diff_bool,0.016468935842698727,serenity
VCC_f21_sum_bool,0.022019022643936622,serenity
VCC_f22_nb_added_assignement,0.02882477789723197,serenity
VCC_f23_nb_removed_assignement,0.022236107906711003,serenity
VCC_f24_diff_assignement,0.023617437411891196,serenity
VCC_f25_sum_assignement,0.03138642238836382,serenity
VCC_f26_nb_added_function,0.011079437432413982,serenity
VCC_f27_nb_removed_function,0.009183519223569962,serenity
VCC_f28_diff_function,0.011074927648628996,serenity
VCC_f29_sum_function,0.012625850421017742,serenity
VCC_f2_nb_added_loop,0.014469156568959937,serenity
VCC_f3_nb_removed_loop,0.007631925774946673,serenity
VCC_f4_diff_loop,0.012327066132253662,serenity
VCC_f5_sum_loop,0.013407146461728286,serenity
VCC_f6_nb_added_if,0.026991491912005845,serenity
VCC_f7_nb_removed_if,0.0169597564497797,serenity
VCC_f8_diff_if,0.020952141166990648,serenity
VCC_f9_sum_if,0.026401322768104418,serenity
VCC_s10_nb_removed_INTMAX,0.000801905018055809,serenity
VCC_s11_nb_added_goto,0.012482429433406718,serenity
VCC_s12_nb_removed_goto,0.004171736408364524,serenity
VCC_s13_nb_added_define,0.011930375128914095,serenity
VCC_s14_nb_removed_define,0.00824699801341291,serenity
VCC_s15_nb_added_struct,0.005489585964358115,serenity
VCC_s16_nb_removed_struct,0.0030827082934312727,serenity
VCC_s17_diff_struct,0.006137814337345727,serenity
VCC_s18_sum_struct,0.006551475123912433,serenity
VCC_s19_nb_added_offset,0.005805275323262806,serenity
VCC_s1_nb_added_sizeof,0.014885861525817345,serenity
VCC_s20_nb_removed_offset,0.003821171494621034,serenity
VCC_s21_nb_added_void,0.009759040019362428,serenity
VCC_s22_nb_removed_void,0.007539992917622597,serenity
VCC_s23_diff_void,0.009790950434787135,serenity
VCC_s24_sum_void,0.011117532228917046,serenity
VCC_s2_nb_removed_sizeof,0.00857304895320059,serenity
VCC_s3_diff_sizeof,0.013039884556814098,serenity
VCC_s4_sum_sizeof,0.015844808416346248,serenity
VCC_s5_nb_added_continue,0.005550749254222832,serenity
VCC_s6_nb_removed_continue,0.0031970618751219673,serenity
VCC_s7_nb_added_break,0.0138848589609103,serenity
VCC_s8_nb_removed_break,0.007172705008726843,serenity
VCC_s9_nb_added_INTMAX,0.0010905228479462534,serenity
VCC_w1,0.020814679346344882,serenity
VCC_w10,0.016636415462094805,serenity
VCC_w2,0.02252144855020174,serenity
VCC_w3,0.018110088070788434,serenity
VCC_w4,0.023723140817017388,serenity
VCC_w5,0.016634112545745313,serenity
VCC_w6,0.02371797980711471,serenity
VCC_w7,0.01996276719109852,serenity
VCC_w8,0.01703469856660207,serenity
VCC_w9,0.012743891698899012,serenity
