feature,importance,project
VCC_f10_nb_added_line,0.028954556077448217,openthread
VCC_f11_nb_removed_line,0.026319588115983703,openthread
VCC_f12_diff_line,0.02701682956565661,openthread
VCC_f13_sum_line,0.03049069046922524,openthread
VCC_f14_nb_added_paren,0.028105116163164294,openthread
VCC_f15_nb_removed_paren,0.022620536173488904,openthread
VCC_f16_diff_paren,0.024325281543089636,openthread
VCC_f17_sum_paren,0.028641853265772784,openthread
VCC_f18_nb_added_bool,0.02107793358021208,openthread
VCC_f19_nb_removed_bool,0.016662879667225104,openthread
VCC_f1_sum_file_change,0.024290937850214297,openthread
VCC_f20_diff_bool,0.017140254248901973,openthread
VCC_f21_sum_bool,0.02102028463950368,openthread
VCC_f22_nb_added_assignement,0.027417071092509054,openthread
VCC_f23_nb_removed_assignement,0.022139581958271995,openthread
VCC_f24_diff_assignement,0.022437133560351617,openthread
VCC_f25_sum_assignement,0.02950387873964687,openthread
VCC_f26_nb_added_function,0.011513045879683456,openthread
VCC_f27_nb_removed_function,0.009485049109904522,openthread
VCC_f28_diff_function,0.010994919089978567,openthread
VCC_f29_sum_function,0.012761827798939253,openthread
VCC_f2_nb_added_loop,0.012834371216906722,openthread
VCC_f3_nb_removed_loop,0.008744529885475211,openthread
VCC_f4_diff_loop,0.01074871262687218,openthread
VCC_f5_sum_loop,0.01324242182632215,openthread
VCC_f6_nb_added_if,0.027765639687873465,openthread
VCC_f7_nb_removed_if,0.017588748361933894,openthread
VCC_f8_diff_if,0.021537805710564715,openthread
VCC_f9_sum_if,0.026432795122916748,openthread
VCC_s10_nb_removed_INTMAX,0.0008287018787068339,openthread
VCC_s11_nb_added_goto,0.011865596931866866,openthread
VCC_s12_nb_removed_goto,0.0040814278471259504,openthread
VCC_s13_nb_added_define,0.011748805897945648,openthread
VCC_s14_nb_removed_define,0.007729514124407576,openthread
VCC_s15_nb_added_struct,0.006586148098805517,openthread
VCC_s16_nb_removed_struct,0.0038224600622964572,openthread
VCC_s17_diff_struct,0.006808799615074569,openthread
VCC_s18_sum_struct,0.0073807453215609855,openthread
VCC_s19_nb_added_offset,0.006480328018384496,openthread
VCC_s1_nb_added_sizeof,0.016294283460451083,openthread
VCC_s20_nb_removed_offset,0.0045962733509159566,openthread
VCC_s21_nb_added_void,0.009811150913346067,openthread
VCC_s22_nb_removed_void,0.00792382000220187,openthread
VCC_s23_diff_void,0.010436517641576956,openthread
VCC_s24_sum_void,0.011084128375309569,openthread
VCC_s2_nb_removed_sizeof,0.008464724694390012,openthread
VCC_s3_diff_sizeof,0.013954631859798523,openthread
VCC_s4_sum_sizeof,0.017349000419293194,openthread
VCC_s5_nb_added_continue,0.005629965564161317,openthread
VCC_s6_nb_removed_continue,0.003468846064075488,openthread
VCC_s7_nb_added_break,0.015130062247010039,openthread
VCC_s8_nb_removed_break,0.008225990869563044,openthread
VCC_s9_nb_added_INTMAX,0.0011313386902511951,openthread
VCC_w1,0.020681323004943915,openthread
VCC_w10,0.01786573858699312,openthread
VCC_w2,0.02296354084886054,openthread
VCC_w3,0.01627974018060736,openthread
VCC_w4,0.02302509367858539,openthread
VCC_w5,0.01694151008078599,openthread
VCC_w6,0.022473488090719845,openthread
VCC_w7,0.027458103161615014,openthread
VCC_w8,0.01687826735059882,openthread
VCC_w9,0.01278566003973389,openthread
