feature,importance,project
age,0.08851913868827536,php
directories_changed,0.05083186120865291,php
entropy,0.055604704866035845,php
exp,0.08558084134745808,php
files_changed,0.05408433764042493,php
is_bug_fix,0.047814221223435836,php
lines_added,0.07557548340586646,php
lines_deleted,0.07032036673501202,php
ndev,0.08691676553803555,php
nuc,0.0580384603802673,php
rexp,0.09688534905901407,php
sexp,0.08120812419058983,php
subsystems_changed,0.052156569412801654,php
total_prev_loc,0.09646377630413015,php
