feature,importance,project
age,0.041736205054074944,php
directories_changed,0.027947670570226516,php
entropy,0.028380228794623492,php
exp,0.042241249985198286,php
files_changed,0.02882371819401445,php
is_bug_fix,0.023057318482042673,php
lines_added,0.0389428806537587,php
lines_deleted,0.03076103878481125,php
ndev,0.03970931657319023,php
nuc,0.026858518068928264,php
patch_coverage_recalculated,0.09508509279601383,php
project_total_branch_percent,0.028040729730026463,php
project_total_branch_percent_delta,0.03459386696876541,php
project_total_function_percent,0.053231659846559996,php
project_total_function_percent_delta,0.03269489308633936,php
project_total_instantiation_percent,0.047197095480985746,php
project_total_instantiation_percent_delta,0.03454975776661392,php
project_total_line_percent,0.04246190406205126,php
project_total_line_percent_delta,0.04481166003339405,php
project_total_region_percent,0.04605861877949149,php
project_total_region_percent_delta,0.04697867058697558,php
rexp,0.05196328027604608,php
sexp,0.038690475858932837,php
subsystems_changed,0.030057065199620335,php
total_prev_loc,0.04512708436731486,php
