feature,importance,project
age,0.03883863906819216,c-blosc2
directories_changed,0.026946878605246048,c-blosc2
entropy,0.030041027910193772,c-blosc2
exp,0.041056357479067856,c-blosc2
files_changed,0.02973629455369033,c-blosc2
is_bug_fix,0.024463786343122303,c-blosc2
lines_added,0.038506620352792315,c-blosc2
lines_deleted,0.03050291394877319,c-blosc2
ndev,0.038690205241430416,c-blosc2
nuc,0.02732586932437459,c-blosc2
patch_coverage_recalculated,0.10868570568917499,c-blosc2
project_total_branch_percent,0.027723255703347206,c-blosc2
project_total_branch_percent_delta,0.03385089577785181,c-blosc2
project_total_function_percent,0.045041467483830006,c-blosc2
project_total_function_percent_delta,0.03471070580107029,c-blosc2
project_total_instantiation_percent,0.0548712851211253,c-blosc2
project_total_instantiation_percent_delta,0.03770782126264324,c-blosc2
project_total_line_percent,0.042616455835911185,c-blosc2
project_total_line_percent_delta,0.042889728695264535,c-blosc2
project_total_region_percent,0.047298584917810804,c-blosc2
project_total_region_percent_delta,0.04444450976898561,c-blosc2
rexp,0.04633118863469621,c-blosc2
sexp,0.037993874314394466,c-blosc2
subsystems_changed,0.027884651233011138,c-blosc2
total_prev_loc,0.041841276934000256,c-blosc2
