feature,importance,project
VCC_f10_nb_added_line,0.029253053386291302,c-blosc2
VCC_f11_nb_removed_line,0.0270867505149684,c-blosc2
VCC_f12_diff_line,0.026818204408571522,c-blosc2
VCC_f13_sum_line,0.030922565790332226,c-blosc2
VCC_f14_nb_added_paren,0.02911331377430874,c-blosc2
VCC_f15_nb_removed_paren,0.023109783117807436,c-blosc2
VCC_f16_diff_paren,0.024844114842311662,c-blosc2
VCC_f17_sum_paren,0.029378596751751987,c-blosc2
VCC_f18_nb_added_bool,0.020782309384930347,c-blosc2
VCC_f19_nb_removed_bool,0.01698092704089805,c-blosc2
VCC_f1_sum_file_change,0.024584906578491376,c-blosc2
VCC_f20_diff_bool,0.01636419378712353,c-blosc2
VCC_f21_sum_bool,0.02120157766434414,c-blosc2
VCC_f22_nb_added_assignement,0.028817006045565453,c-blosc2
VCC_f23_nb_removed_assignement,0.02155559795980777,c-blosc2
VCC_f24_diff_assignement,0.02261718983807068,c-blosc2
VCC_f25_sum_assignement,0.029585711766704346,c-blosc2
VCC_f26_nb_added_function,0.01100611065579598,c-blosc2
VCC_f27_nb_removed_function,0.009486155109305373,c-blosc2
VCC_f28_diff_function,0.011025335563157192,c-blosc2
VCC_f29_sum_function,0.012549412179681344,c-blosc2
VCC_f2_nb_added_loop,0.014165479343185095,c-blosc2
VCC_f3_nb_removed_loop,0.00846435466514395,c-blosc2
VCC_f4_diff_loop,0.010927770061082824,c-blosc2
VCC_f5_sum_loop,0.014129054252159223,c-blosc2
VCC_f6_nb_added_if,0.02542982802106853,c-blosc2
VCC_f7_nb_removed_if,0.016946387649946028,c-blosc2
VCC_f8_diff_if,0.020634485860282926,c-blosc2
VCC_f9_sum_if,0.025521748686411782,c-blosc2
VCC_s10_nb_removed_INTMAX,0.000760990457874017,c-blosc2
VCC_s11_nb_added_goto,0.011316198053715313,c-blosc2
VCC_s12_nb_removed_goto,0.004331388107534447,c-blosc2
VCC_s13_nb_added_define,0.010930033118586029,c-blosc2
VCC_s14_nb_removed_define,0.008007166052488798,c-blosc2
VCC_s15_nb_added_struct,0.006134862647887063,c-blosc2
VCC_s16_nb_removed_struct,0.0038063674869422996,c-blosc2
VCC_s17_diff_struct,0.006725981596806061,c-blosc2
VCC_s18_sum_struct,0.007388855019256662,c-blosc2
VCC_s19_nb_added_offset,0.006404965399290492,c-blosc2
VCC_s1_nb_added_sizeof,0.015682485096347898,c-blosc2
VCC_s20_nb_removed_offset,0.004509379047417132,c-blosc2
VCC_s21_nb_added_void,0.01047565888717274,c-blosc2
VCC_s22_nb_removed_void,0.008410285862630542,c-blosc2
VCC_s23_diff_void,0.010738391244121208,c-blosc2
VCC_s24_sum_void,0.012070200048420262,c-blosc2
VCC_s2_nb_removed_sizeof,0.008463915572875918,c-blosc2
VCC_s3_diff_sizeof,0.013470003909836508,c-blosc2
VCC_s4_sum_sizeof,0.01644945518768195,c-blosc2
VCC_s5_nb_added_continue,0.005551131220027965,c-blosc2
VCC_s6_nb_removed_continue,0.0036867922307681766,c-blosc2
VCC_s7_nb_added_break,0.014040135719846155,c-blosc2
VCC_s8_nb_removed_break,0.007935887740124228,c-blosc2
VCC_s9_nb_added_INTMAX,0.001073095533245894,c-blosc2
VCC_w1,0.021103983565351488,c-blosc2
VCC_w10,0.018114132180892584,c-blosc2
VCC_w2,0.022827799465801758,c-blosc2
VCC_w3,0.01816180035642955,c-blosc2
VCC_w4,0.02373336629994214,c-blosc2
VCC_w5,0.016756840757475765,c-blosc2
VCC_w6,0.020798032893809923,c-blosc2
VCC_w7,0.025639873994212477,c-blosc2
VCC_w8,0.018010757206266735,c-blosc2
VCC_w9,0.013187863339420625,c-blosc2
