feature,importance,project
VCC_f10_nb_added_line,0.015294724,harfbuzz
VCC_f11_nb_removed_line,0.01705072,harfbuzz
VCC_f12_diff_line,0.015005423,harfbuzz
VCC_f13_sum_line,0.01593608,harfbuzz
VCC_f14_nb_added_paren,0.017843015,harfbuzz
VCC_f15_nb_removed_paren,0.01454131,harfbuzz
VCC_f16_diff_paren,0.015577375,harfbuzz
VCC_f17_sum_paren,0.016288247,harfbuzz
VCC_f18_nb_added_bool,0.015926626,harfbuzz
VCC_f19_nb_removed_bool,0.015406626,harfbuzz
VCC_f1_sum_file_change,0.014253201,harfbuzz
VCC_f20_diff_bool,0.014049799,harfbuzz
VCC_f21_sum_bool,0.0152978385,harfbuzz
VCC_f22_nb_added_assignement,0.019927703,harfbuzz
VCC_f23_nb_removed_assignement,0.0147810755,harfbuzz
VCC_f24_diff_assignement,0.0146783795,harfbuzz
VCC_f25_sum_assignement,0.020022083,harfbuzz
VCC_f26_nb_added_function,0.01534129,harfbuzz
VCC_f27_nb_removed_function,0.013950985,harfbuzz
VCC_f28_diff_function,0.013870444,harfbuzz
VCC_f29_sum_function,0.015255207,harfbuzz
VCC_f2_nb_added_loop,0.01567525,harfbuzz
VCC_f3_nb_removed_loop,0.015924009,harfbuzz
VCC_f4_diff_loop,0.014004995,harfbuzz
VCC_f5_sum_loop,0.015544024,harfbuzz
VCC_f6_nb_added_if,0.020142488,harfbuzz
VCC_f7_nb_removed_if,0.015414803,harfbuzz
VCC_f8_diff_if,0.016612515,harfbuzz
VCC_f9_sum_if,0.018368352,harfbuzz
VCC_s10_nb_removed_INTMAX,0.001492781,harfbuzz
VCC_s11_nb_added_goto,0.024721397,harfbuzz
VCC_s12_nb_removed_goto,0.01333836,harfbuzz
VCC_s13_nb_added_define,0.015066659,harfbuzz
VCC_s14_nb_removed_define,0.014119216,harfbuzz
VCC_s15_nb_added_struct,0.015738076,harfbuzz
VCC_s16_nb_removed_struct,0.013632457,harfbuzz
VCC_s17_diff_struct,0.016393846,harfbuzz
VCC_s18_sum_struct,0.016768385,harfbuzz
VCC_s19_nb_added_offset,0.014443254,harfbuzz
VCC_s1_nb_added_sizeof,0.023205383,harfbuzz
VCC_s20_nb_removed_offset,0.014379015,harfbuzz
VCC_s21_nb_added_void,0.015916554,harfbuzz
VCC_s22_nb_removed_void,0.015910752,harfbuzz
VCC_s23_diff_void,0.014285337,harfbuzz
VCC_s24_sum_void,0.016181195,harfbuzz
VCC_s2_nb_removed_sizeof,0.015556441,harfbuzz
VCC_s3_diff_sizeof,0.015965428,harfbuzz
VCC_s4_sum_sizeof,0.026172426,harfbuzz
VCC_s5_nb_added_continue,0.014786156,harfbuzz
VCC_s6_nb_removed_continue,0.015231792,harfbuzz
VCC_s7_nb_added_break,0.02161933,harfbuzz
VCC_s8_nb_removed_break,0.01828615,harfbuzz
VCC_s9_nb_added_INTMAX,0.011443025,harfbuzz
VCC_w1,0.015144768,harfbuzz
VCC_w10,0.015292382,harfbuzz
VCC_w2,0.01511542,harfbuzz
VCC_w3,0.015441098,harfbuzz
VCC_w4,0.01551358,harfbuzz
VCC_w5,0.014405503,harfbuzz
VCC_w6,0.015529635,harfbuzz
VCC_w7,0.018398914,harfbuzz
VCC_w8,0.014259488,harfbuzz
VCC_w9,0.01426119,harfbuzz
