feature,importance,project
age,0.03983324567748332,libxml2
directories_changed,0.02803138687040678,libxml2
entropy,0.029758963312458194,libxml2
exp,0.039787857632013895,libxml2
files_changed,0.02980571366638492,libxml2
is_bug_fix,0.024965936437730384,libxml2
lines_added,0.03854183835378708,libxml2
lines_deleted,0.030890963639373933,libxml2
ndev,0.040748716226102974,libxml2
nuc,0.02818707419807316,libxml2
patch_coverage_recalculated,0.10787850715920184,libxml2
project_total_branch_percent,0.027236634088560783,libxml2
project_total_branch_percent_delta,0.03410068678047104,libxml2
project_total_function_percent,0.043763670739306766,libxml2
project_total_function_percent_delta,0.03345002932933569,libxml2
project_total_instantiation_percent,0.047388505519479415,libxml2
project_total_instantiation_percent_delta,0.03765039678012764,libxml2
project_total_line_percent,0.043920499178532586,libxml2
project_total_line_percent_delta,0.044234836069000735,libxml2
project_total_region_percent,0.044912850618189684,libxml2
project_total_region_percent_delta,0.046414487580267325,libxml2
rexp,0.044066061155042746,libxml2
sexp,0.04283313760804426,libxml2
subsystems_changed,0.02844502246425783,libxml2
total_prev_loc,0.04315297891636704,libxml2
