feature,importance,project
VCC_f10_nb_added_line,0.018573542872870878,libxml2
VCC_f11_nb_removed_line,0.015853955889109275,libxml2
VCC_f12_diff_line,0.01763144956567288,libxml2
VCC_f13_sum_line,0.018421795995301252,libxml2
VCC_f14_nb_added_paren,0.019025245918055444,libxml2
VCC_f15_nb_removed_paren,0.014107039424799763,libxml2
VCC_f16_diff_paren,0.01864642808168722,libxml2
VCC_f17_sum_paren,0.018790020453036727,libxml2
VCC_f18_nb_added_bool,0.014789540576804431,libxml2
VCC_f19_nb_removed_bool,0.011438047016400657,libxml2
VCC_f1_sum_file_change,0.01458990595285171,libxml2
VCC_f20_diff_bool,0.012117143131232463,libxml2
VCC_f21_sum_bool,0.014528869069153565,libxml2
VCC_f22_nb_added_assignement,0.019119587907116382,libxml2
VCC_f23_nb_removed_assignement,0.0136294580087081,libxml2
VCC_f24_diff_assignement,0.016874623052068185,libxml2
VCC_f25_sum_assignement,0.019886314211293037,libxml2
VCC_f26_nb_added_function,0.007740615321085757,libxml2
VCC_f27_nb_removed_function,0.006793203723147271,libxml2
VCC_f28_diff_function,0.0077102472887432116,libxml2
VCC_f29_sum_function,0.008696286773594911,libxml2
VCC_f2_nb_added_loop,0.010611516301133871,libxml2
VCC_f3_nb_removed_loop,0.005911213895182163,libxml2
VCC_f4_diff_loop,0.009120436473085755,libxml2
VCC_f5_sum_loop,0.01013845969013113,libxml2
VCC_f6_nb_added_if,0.017230364613650965,libxml2
VCC_f7_nb_removed_if,0.010796715543962635,libxml2
VCC_f8_diff_if,0.015509427679515913,libxml2
VCC_f9_sum_if,0.01688125496766646,libxml2
VCC_s10_nb_removed_INTMAX,0.0004582008520635623,libxml2
VCC_s11_nb_added_goto,0.006045029107237599,libxml2
VCC_s12_nb_removed_goto,0.003468939939655903,libxml2
VCC_s13_nb_added_define,0.007700507288149434,libxml2
VCC_s14_nb_removed_define,0.005014785122564722,libxml2
VCC_s15_nb_added_struct,0.004112185619222786,libxml2
VCC_s16_nb_removed_struct,0.0023968817859707277,libxml2
VCC_s17_diff_struct,0.004869019887000019,libxml2
VCC_s18_sum_struct,0.00477179679470424,libxml2
VCC_s19_nb_added_offset,0.004669236278081083,libxml2
VCC_s1_nb_added_sizeof,0.010932340506579754,libxml2
VCC_s20_nb_removed_offset,0.0029252674042677756,libxml2
VCC_s21_nb_added_void,0.007315347510444219,libxml2
VCC_s22_nb_removed_void,0.0058106507464031265,libxml2
VCC_s23_diff_void,0.007489983838438646,libxml2
VCC_s24_sum_void,0.008158301914040107,libxml2
VCC_s2_nb_removed_sizeof,0.0059976378254404964,libxml2
VCC_s3_diff_sizeof,0.00977226723051196,libxml2
VCC_s4_sum_sizeof,0.011601495734881426,libxml2
VCC_s5_nb_added_continue,0.005021879434123366,libxml2
VCC_s6_nb_removed_continue,0.0033714677980766277,libxml2
VCC_s7_nb_added_break,0.010799660511019191,libxml2
VCC_s8_nb_removed_break,0.005805602346238576,libxml2
VCC_s9_nb_added_INTMAX,0.0009473567126715072,libxml2
VCC_w1,0.012285444107357659,libxml2
VCC_w10,0.009150564900466401,libxml2
VCC_w2,0.01177648708506021,libxml2
VCC_w3,0.010863413265686047,libxml2
VCC_w4,0.013037107226806843,libxml2
VCC_w5,0.011099594079411317,libxml2
VCC_w6,0.011874510827842953,libxml2
VCC_w7,0.01460964216428323,libxml2
VCC_w8,0.009884946742985281,libxml2
VCC_w9,0.008057564794260475,libxml2
patch_coverage_recalculated,0.07222746542867998,libxml2
project_total_branch_percent,0.01722651471634274,libxml2
project_total_branch_percent_delta,0.024422075030798927,libxml2
project_total_function_percent,0.029143130959189193,libxml2
project_total_function_percent_delta,0.023186789557417074,libxml2
project_total_instantiation_percent,0.030678486803400577,libxml2
project_total_instantiation_percent_delta,0.024612591366440794,libxml2
project_total_line_percent,0.030500552475565688,libxml2
project_total_line_percent_delta,0.02954807069968692,libxml2
project_total_region_percent,0.030252964661986494,libxml2
project_total_region_percent_delta,0.03094353152148238,libxml2
