feature,importance,project
VCC_f10_nb_added_line,0.02900575768439544,ghostscript
VCC_f11_nb_removed_line,0.026202801233049283,ghostscript
VCC_f12_diff_line,0.02618364061529321,ghostscript
VCC_f13_sum_line,0.028904735128945605,ghostscript
VCC_f14_nb_added_paren,0.02987063997375173,ghostscript
VCC_f15_nb_removed_paren,0.023391930664646687,ghostscript
VCC_f16_diff_paren,0.024456138816576916,ghostscript
VCC_f17_sum_paren,0.030034859811273386,ghostscript
VCC_f18_nb_added_bool,0.02350251155253931,ghostscript
VCC_f19_nb_removed_bool,0.01993694575591937,ghostscript
VCC_f1_sum_file_change,0.02506527722327812,ghostscript
VCC_f20_diff_bool,0.016788808214497932,ghostscript
VCC_f21_sum_bool,0.02472739306784458,ghostscript
VCC_f22_nb_added_assignement,0.02629720926036375,ghostscript
VCC_f23_nb_removed_assignement,0.02125721621433651,ghostscript
VCC_f24_diff_assignement,0.020894718766798912,ghostscript
VCC_f25_sum_assignement,0.027131503283092013,ghostscript
VCC_f26_nb_added_function,0.012131874686845215,ghostscript
VCC_f27_nb_removed_function,0.009822961549831671,ghostscript
VCC_f28_diff_function,0.011868693585214106,ghostscript
VCC_f29_sum_function,0.013236416422581459,ghostscript
VCC_f2_nb_added_loop,0.01618033358690748,ghostscript
VCC_f3_nb_removed_loop,0.00886359670697289,ghostscript
VCC_f4_diff_loop,0.012892396874678821,ghostscript
VCC_f5_sum_loop,0.01572199092048837,ghostscript
VCC_f6_nb_added_if,0.025371098501585945,ghostscript
VCC_f7_nb_removed_if,0.017443896932620304,ghostscript
VCC_f8_diff_if,0.01959310410050658,ghostscript
VCC_f9_sum_if,0.025645863771906884,ghostscript
VCC_s10_nb_removed_INTMAX,0.0008133716816814183,ghostscript
VCC_s11_nb_added_goto,0.008815731546924674,ghostscript
VCC_s12_nb_removed_goto,0.0032664449444539862,ghostscript
VCC_s13_nb_added_define,0.010985910398022018,ghostscript
VCC_s14_nb_removed_define,0.0073520180362332994,ghostscript
VCC_s15_nb_added_struct,0.007133222407732446,ghostscript
VCC_s16_nb_removed_struct,0.0038377720576168836,ghostscript
VCC_s17_diff_struct,0.007473292861927837,ghostscript
VCC_s18_sum_struct,0.008565563315558024,ghostscript
VCC_s19_nb_added_offset,0.00707469428518386,ghostscript
VCC_s1_nb_added_sizeof,0.01709460355582467,ghostscript
VCC_s20_nb_removed_offset,0.0047518007164686635,ghostscript
VCC_s21_nb_added_void,0.011148541205707626,ghostscript
VCC_s22_nb_removed_void,0.008893911177125464,ghostscript
VCC_s23_diff_void,0.011227423255155324,ghostscript
VCC_s24_sum_void,0.0127519173981922,ghostscript
VCC_s2_nb_removed_sizeof,0.008666393821838977,ghostscript
VCC_s3_diff_sizeof,0.014765449864524934,ghostscript
VCC_s4_sum_sizeof,0.0187413593212419,ghostscript
VCC_s5_nb_added_continue,0.0051664937399765725,ghostscript
VCC_s6_nb_removed_continue,0.0036934037964998266,ghostscript
VCC_s7_nb_added_break,0.012772535991126158,ghostscript
VCC_s8_nb_removed_break,0.008342777916340027,ghostscript
VCC_s9_nb_added_INTMAX,0.0010722284585944872,ghostscript
VCC_w1,0.01978280803873231,ghostscript
VCC_w10,0.016131240368228158,ghostscript
VCC_w2,0.021086009513946895,ghostscript
VCC_w3,0.016205368591037092,ghostscript
VCC_w4,0.021640568570986802,ghostscript
VCC_w5,0.015987135750828232,ghostscript
VCC_w6,0.018476938299819636,ghostscript
VCC_w7,0.024059638294556634,ghostscript
VCC_w8,0.016965879893273316,ghostscript
VCC_w9,0.012833236017897208,ghostscript
