feature,importance,project
VCC_f10_nb_added_line,0.01836325652163292,mruby
VCC_f11_nb_removed_line,0.015196843037802986,mruby
VCC_f12_diff_line,0.01609063423994544,mruby
VCC_f13_sum_line,0.01794975377525544,mruby
VCC_f14_nb_added_paren,0.019670942133933278,mruby
VCC_f15_nb_removed_paren,0.014327662117797157,mruby
VCC_f16_diff_paren,0.015618053220232781,mruby
VCC_f17_sum_paren,0.019342070405557684,mruby
VCC_f18_nb_added_bool,0.014640458033049761,mruby
VCC_f19_nb_removed_bool,0.012026073744808623,mruby
VCC_f1_sum_file_change,0.013513053224594004,mruby
VCC_f20_diff_bool,0.011113269447071765,mruby
VCC_f21_sum_bool,0.014409999151277782,mruby
VCC_f22_nb_added_assignement,0.01763997588408397,mruby
VCC_f23_nb_removed_assignement,0.012346409496807929,mruby
VCC_f24_diff_assignement,0.014776284678217315,mruby
VCC_f25_sum_assignement,0.018242472853295544,mruby
VCC_f26_nb_added_function,0.0077967340010238395,mruby
VCC_f27_nb_removed_function,0.006559455062389771,mruby
VCC_f28_diff_function,0.007586863537492536,mruby
VCC_f29_sum_function,0.008825853415307453,mruby
VCC_f2_nb_added_loop,0.009729134668583238,mruby
VCC_f3_nb_removed_loop,0.005451761126455238,mruby
VCC_f4_diff_loop,0.008906329210791233,mruby
VCC_f5_sum_loop,0.009359405207683387,mruby
VCC_f6_nb_added_if,0.01993348569968678,mruby
VCC_f7_nb_removed_if,0.011141947027379842,mruby
VCC_f8_diff_if,0.014280343946671952,mruby
VCC_f9_sum_if,0.01848276906637507,mruby
VCC_s10_nb_removed_INTMAX,0.0002322288274405631,mruby
VCC_s11_nb_added_goto,0.006300255794294501,mruby
VCC_s12_nb_removed_goto,0.003023818075407456,mruby
VCC_s13_nb_added_define,0.007564884156515142,mruby
VCC_s14_nb_removed_define,0.005128282664340665,mruby
VCC_s15_nb_added_struct,0.004373478255709278,mruby
VCC_s16_nb_removed_struct,0.0024307134009098437,mruby
VCC_s17_diff_struct,0.005190400821600357,mruby
VCC_s18_sum_struct,0.005057248069010293,mruby
VCC_s19_nb_added_offset,0.0048612554927986345,mruby
VCC_s1_nb_added_sizeof,0.011214908010575791,mruby
VCC_s20_nb_removed_offset,0.0031144720354116507,mruby
VCC_s21_nb_added_void,0.007360749020661247,mruby
VCC_s22_nb_removed_void,0.0057905235143493996,mruby
VCC_s23_diff_void,0.007701632531941945,mruby
VCC_s24_sum_void,0.008159077187174336,mruby
VCC_s2_nb_removed_sizeof,0.0061249875454458345,mruby
VCC_s3_diff_sizeof,0.009431527070807907,mruby
VCC_s4_sum_sizeof,0.012466096314530634,mruby
VCC_s5_nb_added_continue,0.004840794547414556,mruby
VCC_s6_nb_removed_continue,0.003109271612559058,mruby
VCC_s7_nb_added_break,0.011428723509128607,mruby
VCC_s8_nb_removed_break,0.005617427025823633,mruby
VCC_s9_nb_added_INTMAX,0.0005467676158735195,mruby
VCC_w1,0.010993336481538624,mruby
VCC_w10,0.008573664575805554,mruby
VCC_w2,0.011268775474426708,mruby
VCC_w3,0.010401111386747375,mruby
VCC_w4,0.011393699269684511,mruby
VCC_w5,0.010874943419759281,mruby
VCC_w6,0.011018281134900446,mruby
VCC_w7,0.013298153343279533,mruby
VCC_w8,0.009557161239894058,mruby
VCC_w9,0.008289146153696495,mruby
patch_coverage_recalculated,0.0786830198984775,mruby
project_total_branch_percent,0.017415232118572092,mruby
project_total_branch_percent_delta,0.02401742386572962,mruby
project_total_function_percent,0.03259838327787444,mruby
project_total_function_percent_delta,0.02320144006060534,mruby
project_total_instantiation_percent,0.03547427547862631,mruby
project_total_instantiation_percent_delta,0.02549384109706291,mruby
project_total_line_percent,0.028764394029364242,mruby
project_total_line_percent_delta,0.030917062412191092,mruby
project_total_region_percent,0.03123490661400117,mruby
project_total_region_percent_delta,0.032140931632833165,mruby
