feature,importance,project
VCC_f10_nb_added_line,0.027970747381234163,ndpi
VCC_f11_nb_removed_line,0.027167634210892126,ndpi
VCC_f12_diff_line,0.02596451829147199,ndpi
VCC_f13_sum_line,0.02986764839755379,ndpi
VCC_f14_nb_added_paren,0.026203568727045986,ndpi
VCC_f15_nb_removed_paren,0.023587883747848006,ndpi
VCC_f16_diff_paren,0.023399892569487005,ndpi
VCC_f17_sum_paren,0.027575954188991576,ndpi
VCC_f18_nb_added_bool,0.018971737933131467,ndpi
VCC_f19_nb_removed_bool,0.017233282794635627,ndpi
VCC_f1_sum_file_change,0.024891671554130444,ndpi
VCC_f20_diff_bool,0.016300984368848366,ndpi
VCC_f21_sum_bool,0.02030302552518154,ndpi
VCC_f22_nb_added_assignement,0.02681076287816803,ndpi
VCC_f23_nb_removed_assignement,0.022353315390752682,ndpi
VCC_f24_diff_assignement,0.02158137829658083,ndpi
VCC_f25_sum_assignement,0.02903931183556162,ndpi
VCC_f26_nb_added_function,0.011410954647549801,ndpi
VCC_f27_nb_removed_function,0.009895080350238639,ndpi
VCC_f28_diff_function,0.011242180812799459,ndpi
VCC_f29_sum_function,0.013014720781786393,ndpi
VCC_f2_nb_added_loop,0.017919877768101524,ndpi
VCC_f3_nb_removed_loop,0.009674164324754198,ndpi
VCC_f4_diff_loop,0.012795284905235536,ndpi
VCC_f5_sum_loop,0.01731559829476137,ndpi
VCC_f6_nb_added_if,0.034811085344275815,ndpi
VCC_f7_nb_removed_if,0.021760053767520757,ndpi
VCC_f8_diff_if,0.02226132153000396,ndpi
VCC_f9_sum_if,0.03441065355902563,ndpi
VCC_s10_nb_removed_INTMAX,0.0008068369005322547,ndpi
VCC_s11_nb_added_goto,0.015023042111160232,ndpi
VCC_s12_nb_removed_goto,0.004714979754834658,ndpi
VCC_s13_nb_added_define,0.010960203947303338,ndpi
VCC_s14_nb_removed_define,0.008026586427760506,ndpi
VCC_s15_nb_added_struct,0.005591543798584667,ndpi
VCC_s16_nb_removed_struct,0.0034207966789186876,ndpi
VCC_s17_diff_struct,0.005529702054294672,ndpi
VCC_s18_sum_struct,0.006384860809737287,ndpi
VCC_s19_nb_added_offset,0.005880644621004381,ndpi
VCC_s1_nb_added_sizeof,0.0109321525992233,ndpi
VCC_s20_nb_removed_offset,0.0037244281695001454,ndpi
VCC_s21_nb_added_void,0.010173561862597495,ndpi
VCC_s22_nb_removed_void,0.008326426328684765,ndpi
VCC_s23_diff_void,0.010520090525358728,ndpi
VCC_s24_sum_void,0.01136429379683478,ndpi
VCC_s2_nb_removed_sizeof,0.008003191339587358,ndpi
VCC_s3_diff_sizeof,0.01111570026042289,ndpi
VCC_s4_sum_sizeof,0.012426109171309764,ndpi
VCC_s5_nb_added_continue,0.007660296323128184,ndpi
VCC_s6_nb_removed_continue,0.0035993626743346715,ndpi
VCC_s7_nb_added_break,0.011745057214199927,ndpi
VCC_s8_nb_removed_break,0.007607848030496134,ndpi
VCC_s9_nb_added_INTMAX,0.0009508592251424793,ndpi
VCC_w1,0.020472717392705137,ndpi
VCC_w10,0.01816890318710842,ndpi
VCC_w2,0.020256518506130253,ndpi
VCC_w3,0.0172904574197012,ndpi
VCC_w4,0.020833942863924412,ndpi
VCC_w5,0.017756986546664646,ndpi
VCC_w6,0.018643442184560533,ndpi
VCC_w7,0.02603346696970448,ndpi
VCC_w8,0.018559894821880488,ndpi
VCC_w9,0.011760801305100817,ndpi
