feature,importance,project
VCC_f10_nb_added_line,0.015209741,ndpi
VCC_f11_nb_removed_line,0.017113784,ndpi
VCC_f12_diff_line,0.014697879,ndpi
VCC_f13_sum_line,0.016792335,ndpi
VCC_f14_nb_added_paren,0.014779748,ndpi
VCC_f15_nb_removed_paren,0.014429868,ndpi
VCC_f16_diff_paren,0.0140826525,ndpi
VCC_f17_sum_paren,0.014865211,ndpi
VCC_f18_nb_added_bool,0.015264912,ndpi
VCC_f19_nb_removed_bool,0.015783885,ndpi
VCC_f1_sum_file_change,0.014204983,ndpi
VCC_f20_diff_bool,0.014243468,ndpi
VCC_f21_sum_bool,0.015929509,ndpi
VCC_f22_nb_added_assignement,0.015284279,ndpi
VCC_f23_nb_removed_assignement,0.014924121,ndpi
VCC_f24_diff_assignement,0.013922146,ndpi
VCC_f25_sum_assignement,0.018986095,ndpi
VCC_f26_nb_added_function,0.015202601,ndpi
VCC_f27_nb_removed_function,0.014404491,ndpi
VCC_f28_diff_function,0.013665504,ndpi
VCC_f29_sum_function,0.015102149,ndpi
VCC_f2_nb_added_loop,0.02753636,ndpi
VCC_f3_nb_removed_loop,0.015988244,ndpi
VCC_f4_diff_loop,0.015956203,ndpi
VCC_f5_sum_loop,0.019213798,ndpi
VCC_f6_nb_added_if,0.035176113,ndpi
VCC_f7_nb_removed_if,0.017217815,ndpi
VCC_f8_diff_if,0.015491445,ndpi
VCC_f9_sum_if,0.035631977,ndpi
VCC_s10_nb_removed_INTMAX,0.00084219035,ndpi
VCC_s11_nb_added_goto,0.02613381,ndpi
VCC_s12_nb_removed_goto,0.013923886,ndpi
VCC_s13_nb_added_define,0.013994534,ndpi
VCC_s14_nb_removed_define,0.013056495,ndpi
VCC_s15_nb_added_struct,0.015966127,ndpi
VCC_s16_nb_removed_struct,0.013325473,ndpi
VCC_s17_diff_struct,0.015087286,ndpi
VCC_s18_sum_struct,0.01513918,ndpi
VCC_s19_nb_added_offset,0.013433068,ndpi
VCC_s1_nb_added_sizeof,0.016798763,ndpi
VCC_s20_nb_removed_offset,0.013448003,ndpi
VCC_s21_nb_added_void,0.014869766,ndpi
VCC_s22_nb_removed_void,0.014705667,ndpi
VCC_s23_diff_void,0.01443452,ndpi
VCC_s24_sum_void,0.015124015,ndpi
VCC_s2_nb_removed_sizeof,0.014713981,ndpi
VCC_s3_diff_sizeof,0.015328197,ndpi
VCC_s4_sum_sizeof,0.016054457,ndpi
VCC_s5_nb_added_continue,0.017795969,ndpi
VCC_s6_nb_removed_continue,0.01315033,ndpi
VCC_s7_nb_added_break,0.017518023,ndpi
VCC_s8_nb_removed_break,0.015248383,ndpi
VCC_s9_nb_added_INTMAX,0.0046832114,ndpi
VCC_w1,0.014387776,ndpi
VCC_w10,0.013691037,ndpi
VCC_w2,0.015783748,ndpi
VCC_w3,0.014201454,ndpi
VCC_w4,0.016777774,ndpi
VCC_w5,0.014881285,ndpi
VCC_w6,0.013770436,ndpi
VCC_w7,0.01980936,ndpi
VCC_w8,0.018183844,ndpi
VCC_w9,0.012636648,ndpi
