feature,importance,project
VCC_f10_nb_added_line,0.020437765311605356,wireshark
VCC_f11_nb_removed_line,0.015485610911333892,wireshark
VCC_f12_diff_line,0.01739015112003197,wireshark
VCC_f13_sum_line,0.020295941921901796,wireshark
VCC_f14_nb_added_paren,0.02127702428616304,wireshark
VCC_f15_nb_removed_paren,0.014821263466922968,wireshark
VCC_f16_diff_paren,0.016034280679973898,wireshark
VCC_f17_sum_paren,0.02086406637312797,wireshark
VCC_f18_nb_added_bool,0.012140236733926927,wireshark
VCC_f19_nb_removed_bool,0.01025123803825339,wireshark
VCC_f1_sum_file_change,0.014809022605048301,wireshark
VCC_f20_diff_bool,0.010884299955320061,wireshark
VCC_f21_sum_bool,0.012299365797650615,wireshark
VCC_f22_nb_added_assignement,0.020326583420914538,wireshark
VCC_f23_nb_removed_assignement,0.013812040954386356,wireshark
VCC_f24_diff_assignement,0.014855617718938086,wireshark
VCC_f25_sum_assignement,0.02115090274485877,wireshark
VCC_f26_nb_added_function,0.006981621190673543,wireshark
VCC_f27_nb_removed_function,0.006072875205659667,wireshark
VCC_f28_diff_function,0.006799124378512424,wireshark
VCC_f29_sum_function,0.008027547776791715,wireshark
VCC_f2_nb_added_loop,0.008660186916614092,wireshark
VCC_f3_nb_removed_loop,0.00581999731546477,wireshark
VCC_f4_diff_loop,0.007339015606927649,wireshark
VCC_f5_sum_loop,0.008753530352049104,wireshark
VCC_f6_nb_added_if,0.01832922461889442,wireshark
VCC_f7_nb_removed_if,0.010557086772493566,wireshark
VCC_f8_diff_if,0.014184451971129611,wireshark
VCC_f9_sum_if,0.017241417065710918,wireshark
VCC_s10_nb_removed_INTMAX,0.00035995854739896514,wireshark
VCC_s11_nb_added_goto,0.006518605103828719,wireshark
VCC_s12_nb_removed_goto,0.003512361825584843,wireshark
VCC_s13_nb_added_define,0.006616323127873473,wireshark
VCC_s14_nb_removed_define,0.004902862397058338,wireshark
VCC_s15_nb_added_struct,0.0037198422580895065,wireshark
VCC_s16_nb_removed_struct,0.002332661805230996,wireshark
VCC_s17_diff_struct,0.004339006469786303,wireshark
VCC_s18_sum_struct,0.004300844812936429,wireshark
VCC_s19_nb_added_offset,0.003795250530460351,wireshark
VCC_s1_nb_added_sizeof,0.008500856322110692,wireshark
VCC_s20_nb_removed_offset,0.002390788569364847,wireshark
VCC_s21_nb_added_void,0.006383428511404669,wireshark
VCC_s22_nb_removed_void,0.005604151564747642,wireshark
VCC_s23_diff_void,0.006521711347455414,wireshark
VCC_s24_sum_void,0.0073745776193670474,wireshark
VCC_s2_nb_removed_sizeof,0.005517738773309105,wireshark
VCC_s3_diff_sizeof,0.007627181982229848,wireshark
VCC_s4_sum_sizeof,0.008664831820023883,wireshark
VCC_s5_nb_added_continue,0.004181274726592894,wireshark
VCC_s6_nb_removed_continue,0.003139540672412607,wireshark
VCC_s7_nb_added_break,0.009952574405332626,wireshark
VCC_s8_nb_removed_break,0.005275244599478082,wireshark
VCC_s9_nb_added_INTMAX,0.0008892523618671996,wireshark
VCC_w1,0.011648879482622245,wireshark
VCC_w10,0.008464968766550124,wireshark
VCC_w2,0.011636872850253716,wireshark
VCC_w3,0.010835413347284934,wireshark
VCC_w4,0.013193444003495787,wireshark
VCC_w5,0.01076794512841382,wireshark
VCC_w6,0.013743688224224889,wireshark
VCC_w7,0.015467935238414563,wireshark
VCC_w8,0.009917347628456315,wireshark
VCC_w9,0.0077654350411467685,wireshark
patch_coverage_recalculated,0.08045275473189856,wireshark
project_total_branch_percent,0.017705250762342258,wireshark
project_total_branch_percent_delta,0.024082441376895483,wireshark
project_total_function_percent,0.028829709421018684,wireshark
project_total_function_percent_delta,0.026459349541956022,wireshark
project_total_instantiation_percent,0.03682379085570857,wireshark
project_total_instantiation_percent_delta,0.028033237000236078,wireshark
project_total_line_percent,0.0286553745851531,wireshark
project_total_line_percent_delta,0.031472033750892935,wireshark
project_total_region_percent,0.03382074130566403,wireshark
project_total_region_percent_delta,0.031901025592147185,wireshark
