feature,importance,project
age,0.035319824760403476,wireshark
directories_changed,0.02696098588539666,wireshark
entropy,0.027844780378522324,wireshark
exp,0.043085711962718896,wireshark
files_changed,0.02869861736168376,wireshark
is_bug_fix,0.022025453173258554,wireshark
lines_added,0.03651657866927389,wireshark
lines_deleted,0.02923710726055819,wireshark
ndev,0.037233451902751576,wireshark
nuc,0.026483982897575795,wireshark
patch_coverage_recalculated,0.1182886487580757,wireshark
project_total_branch_percent,0.02798907623735708,wireshark
project_total_branch_percent_delta,0.03261086682818107,wireshark
project_total_function_percent,0.04072943937473002,wireshark
project_total_function_percent_delta,0.03729231007840845,wireshark
project_total_instantiation_percent,0.05277583660587796,wireshark
project_total_instantiation_percent_delta,0.04225098746310075,wireshark
project_total_line_percent,0.039039240345466214,wireshark
project_total_line_percent_delta,0.045235785866111905,wireshark
project_total_region_percent,0.04752555990812027,wireshark
project_total_region_percent_delta,0.0455673671030399,wireshark
rexp,0.045685733768981475,wireshark
sexp,0.03781834755609257,wireshark
subsystems_changed,0.02859101690022299,wireshark
total_prev_loc,0.04519328895409059,wireshark
